iter	Passed	Remaining
869	2431	363
870	2433	360
871	2436	357
872	2439	354
873	2441	352
874	2444	349
875	2447	346
876	2449	343
877	2452	340
878	2455	338
879	2458	335
880	2460	332
881	2463	329
882	2466	326
883	2469	323
884	2471	321
885	2474	318
886	2477	315
887	2479	312
888	2482	309
889	2485	307
890	2488	304
891	2490	301
892	2494	298
893	2498	296
894	2503	293
895	2506	290
896	2509	288
897	2512	285
898	2516	282
899	2522	280
900	2526	277
901	2529	274
902	2535	272
903	2538	269
904	2541	266
905	2543	263
906	2546	261
907	2551	258
908	2556	255
909	2558	253
910	2561	250
911	2564	247
912	2567	244
913	2569	241
914	2572	238
915	2575	236
916	2577	233
917	2581	230
918	2584	227
919	2587	225
920	2590	222
921	2593	219
922	2595	216
923	2598	213
924	2601	210
925	2603	208
926	2606	205
927	2608	202
928	2611	199
929	2614	196
930	2616	193
931	2619	191
932	2622	188
933	2624	185
934	2627	182
935	2630	179
936	2633	177
937	2635	174
938	2638	171
939	2640	168
940	2643	165
941	2646	162
942	2650	160
943	2652	157
944	2655	154
945	2658	151
946	2660	148
947	2663	146
948	2665	143
949	2668	140
950	2670	137
951	2673	134
952	2675	131
953	2678	129
954	2681	126
955	2683	123
956	2685	120
957	2688	117
958	2691	115
959	2693	112
960	2696	109
961	2698	106
962	2701	103
963	2704	101
964	2707	98
965	2710	95
966	2713	92
967	2715	89
968	2718	86
969	2720	84
970	2723	81
971	2725	78
972	2728	75
973	2730	72
974	2733	70
975	2735	67
976	2738	64
977	2741	61
978	2743	58
979	2746	56
980	2749	53
981	2752	50
982	2754	47
983	2757	44
984	2759	42
985	2762	39
986	2765	36
987	2768	33
988	2772	30
989	2776	28
990	2779	25
991	2782	22
992	2784	19
993	2787	16
994	2789	14
995	2793	11
996	2796	8
997	2799	5
998	2801	2
999	2804	0
