iter	Passed	Remaining
634	35561	20440
635	35614	20383
636	35664	20323
637	35720	20267
638	35776	20211
639	35835	20157
640	35886	20098
641	35956	20050
642	36011	19994
643	36063	19935
644	36117	19878
645	36173	19822
646	36224	19764
647	36276	19705
648	36354	19661
649	36406	19603
650	36458	19545
651	36511	19487
652	36567	19431
653	36618	19373
654	36675	19317
655	36732	19262
656	36782	19203
657	36837	19146
658	36886	19087
659	36944	19031
660	36997	18974
661	37049	18916
662	37100	18858
663	37156	18801
664	37214	18746
665	37268	18690
666	37331	18637
667	37388	18582
668	37443	18525
669	37499	18469
670	37554	18413
671	37608	18356
672	37663	18300
673	37718	18243
674	37772	18186
675	37844	18138
676	37900	18082
677	37951	18024
678	38009	17968
679	38058	17909
680	38112	17852
681	38171	17798
682	38228	17742
683	38284	17686
684	38334	17628
685	38394	17574
686	38449	17517
687	38504	17461
688	38554	17402
689	38611	17346
690	38663	17289
691	38719	17233
692	38772	17176
693	38829	17120
694	38882	17063
695	38933	17005
696	38985	16947
697	39043	16892
698	39097	16835
699	39154	16780
700	39208	16723
701	39260	16666
702	39313	16608
703	39363	16550
704	39418	16494
705	39480	16440
706	39533	16383
707	39583	16325
708	39639	16269
709	39693	16212
710	39745	16155
711	39797	16098
712	39852	16041
713	39909	15986
714	39960	15928
715	40013	15871
716	40076	15818
717	40134	15762
718	40190	15707
719	40244	15650
720	40299	15594
721	40353	15537
722	40420	15486
723	40477	15430
724	40530	15373
725	40590	15319
726	40644	15262
727	40703	15207
728	40761	15152
729	40817	15096
730	40870	15039
731	40921	14982
732	40983	14928
733	41046	14875
734	41100	14818
735	41159	14763
736	41213	14707
737	41266	14650
738	41323	14594
739	41379	14538
740	41440	14484
741	41493	14427
742	41557	14374
743	41614	14319
744	41669	14262
745	41725	14206
746	41775	14149
747	41830	14092
748	41887	14037
749	41942	13980
750	41993	13923
751	42046	13866
752	42101	13810
753	42156	13753
754	42207	13696
755	42266	13641
756	42339	13591
757	42392	13534
758	42454	13480
759	42507	13423
760	42560	13366
761	42619	13311
762	42671	13254
763	42721	13196
764	42781	13142
765	42835	13085
766	42885	13027
767	42938	12970
768	42991	12914
769	43045	12857
770	43099	12801
771	43156	12745
772	43207	12688
773	43259	12631
774	43314	12575
775	43368	12518
776	43419	12461
777	43556	12428
778	43609	12371
779	43660	12314
780	43717	12258
781	43771	12202
782	43827	12146
783	43884	12090
784	43935	12033
785	43987	11976
786	44041	11919
787	44095	11863
788	44151	11807
789	44203	11750
790	44256	11693
791	44312	11637
792	44365	11580
793	44430	11527
794	44481	11469
795	44532	11412
796	44597	11359
797	44650	11302
798	44701	11245
799	44761	11190
800	44818	11134
801	44880	11080
802	44938	11024
803	44996	10969
804	45054	10913
805	45110	10857
806	45164	10801
807	45219	10745
808	45275	10689
809	45327	10632
810	45379	10575
811	45435	10519
812	45488	10462
813	45538	10405
814	45602	10351
815	45657	10295
816	45711	10238
817	45773	10184
818	45825	10127
819	45878	10070
820	45929	10013
821	45983	9957
822	46038	9901
823	46091	9844
824	46142	9787
825	46194	9730
826	46247	9674
827	46308	9619
828	46370	9564
829	46441	9512
830	46497	9456
831	46554	9400
832	46622	9346
833	46676	9290
834	46731	9234
835	46784	9177
836	46840	9121
837	46895	9065
838	46952	9009
839	47011	8954
840	47071	8899
841	47128	8843
842	47186	8787
843	47245	8732
844	47299	8676
845	47354	8620
846	47406	8563
847	47464	8507
848	47518	8451
849	47570	8394
850	47633	8340
851	47687	8283
852	47743	8227
853	47801	8172
854	47858	8116
855	47918	8061
856	47974	8005
857	48028	7948
858	48085	7893
859	48144	7837
860	48202	7781
861	48257	7725
862	48312	7669
863	48380	7615
864	48435	7559
865	48495	7503
866	48552	7448
867	48623	7394
868	48680	7338
869	48753	7284
870	48805	7228
871	48857	7171
872	48921	7116
873	48974	7060
874	49032	7004
875	49088	6948
876	49142	6892
877	49197	6836
878	49252	6779
879	49307	6723
880	49359	6667
881	49410	6610
882	49460	6553
883	49520	6498
884	49577	6442
885	49645	6387
886	49726	6334
887	49798	6280
888	49851	6224
889	49913	6169
890	49967	6112
891	50027	6057
892	50084	6001
893	50139	5944
894	50195	5888
895	50249	5832
896	50308	5776
897	50356	5719
898	50408	5663
899	50465	5607
900	50526	5551
901	50578	5495
902	50633	5438
903	50691	5383
904	50747	5327
905	50809	5271
906	50865	5215
907	50916	5158
908	50972	5102
909	51024	5046
910	51076	4989
911	51130	4933
912	51188	4877
913	51249	4822
914	51302	4765
915	51356	4709
916	51408	4653
917	51459	4596
918	51516	4540
919	51571	4484
920	51622	4427
921	51687	4372
922	51739	4316
923	51791	4259
924	51844	4203
925	51900	4147
926	51955	4091
927	52011	4035
928	52062	3978
929	52116	3922
930	52169	3866
931	52224	3810
932	52276	3754
933	52332	3698
934	52388	3641
935	52446	3586
936	52501	3530
937	52557	3473
938	52612	3417
939	52673	3362
940	52731	3306
941	52783	3249
942	52836	3193
943	52890	3137
944	52947	3081
945	52999	3025
946	53058	2969
947	53122	2913
948	53180	2857
949	53233	2801
950	53285	2745
951	53340	2689
952	53392	2633
953	53445	2577
954	53501	2521
955	53553	2464
956	53608	2408
957	53661	2352
958	53722	2296
959	53771	2240
960	53828	2184
961	53885	2128
962	53936	2072
963	53993	2016
964	54053	1960
965	54110	1904
966	54162	1848
967	54230	1792
968	54291	1736
969	54349	1680
970	54401	1624
971	54458	1568
972	54526	1513
973	54581	1457
974	54640	1401
975	54711	1345
976	54766	1289
977	54837	1233
978	54894	1177
979	54945	1121
980	55003	1065
981	55063	1009
982	55134	953
983	55189	897
984	55242	841
985	55303	785
986	55358	729
987	55417	673
988	55467	616
989	55520	560
990	55581	504
991	55637	448
992	55691	392
993	55757	336
994	55808	280
995	55861	224
996	55915	168
997	55970	112
998	56027	56
999	56080	0
