iter	Passed	Remaining
850	10078	1764
851	10089	1752
852	10099	1740
853	10108	1728
854	10119	1716
855	10131	1704
856	10141	1692
857	10152	1680
858	10163	1668
859	10171	1655
860	10182	1643
861	10193	1631
862	10204	1619
863	10212	1607
864	10220	1595
865	10234	1583
866	10244	1571
867	10256	1559
868	10272	1548
869	10281	1536
870	10290	1524
871	10301	1512
872	10314	1500
873	10325	1488
874	10334	1476
875	10345	1464
876	10358	1452
877	10368	1440
878	10383	1429
879	10391	1417
880	10402	1405
881	10411	1392
882	10421	1380
883	10429	1368
884	10438	1356
885	10452	1344
886	10461	1332
887	10471	1320
888	10480	1308
889	10493	1296
890	10504	1285
891	10516	1273
892	10524	1261
893	10533	1248
894	10544	1237
895	10556	1225
896	10566	1213
897	10575	1201
898	10586	1189
899	10596	1177
900	10604	1165
901	10613	1153
902	10625	1141
903	10635	1129
904	10646	1117
905	10657	1105
906	10667	1093
907	10682	1082
908	10692	1070
909	10702	1058
910	10712	1046
911	10724	1034
912	10734	1022
913	10746	1011
914	10757	999
915	10766	987
916	10778	975
917	10788	963
918	10800	951
919	10812	940
920	10823	928
921	10834	916
922	10843	904
923	10855	892
924	10865	881
925	10878	869
926	10887	857
927	10897	845
928	10913	834
929	10923	822
930	10933	810
931	10943	798
932	10953	786
933	10962	774
934	10975	762
935	10987	751
936	10997	739
937	11008	727
938	11079	719
939	11093	708
940	11106	696
941	11122	684
942	11133	672
943	11144	661
944	11153	649
945	11162	637
946	11172	625
947	11183	613
948	11195	601
949	11208	589
950	11221	578
951	11230	566
952	11238	554
953	11247	542
954	11260	530
955	11268	518
956	11279	506
957	11288	494
958	11301	483
959	11314	471
960	11326	459
961	11336	447
962	11347	435
963	11356	424
964	11367	412
965	11378	400
966	11389	388
967	11404	377
968	11417	365
969	11426	353
970	11440	341
971	11451	329
972	11464	318
973	11476	306
974	11487	294
975	11495	282
976	11504	270
977	11512	258
978	11525	247
979	11536	235
980	11546	223
981	11556	211
982	11566	200
983	11578	188
984	11589	176
985	11600	164
986	11611	152
987	11622	141
988	11632	129
989	11641	117
990	11653	105
991	11664	94
992	11674	82
993	11704	70
994	11715	58
995	11726	47
996	11736	35
997	11745	23
998	11754	11
999	11764	0
