iter	Passed	Remaining
540	13463	11423
541	13483	11393
542	13495	11358
543	13518	11331
544	13534	11299
545	13557	11272
546	13574	11241
547	13588	11208
548	13610	11181
549	13623	11146
550	13645	11119
551	13658	11085
552	13681	11058
553	13702	11031
554	13717	10998
555	13743	10975
556	13764	10947
557	13791	10924
558	13817	10900
559	13842	10876
560	13869	10853
561	13894	10828
562	13917	10802
563	13939	10776
564	13963	10750
565	13987	10725
566	14009	10698
567	14034	10673
568	14059	10649
569	14081	10622
570	14103	10596
571	14125	10569
572	14145	10541
573	14170	10516
574	14195	10491
575	14219	10466
576	14241	10440
577	14264	10414
578	14288	10389
579	14312	10364
580	14336	10339
581	14361	10314
582	14382	10287
583	14403	10260
584	14429	10236
585	14452	10210
586	14483	10190
587	14519	10173
588	14547	10150
589	14573	10127
590	14607	10109
591	14643	10092
592	14668	10067
593	14684	10037
594	14710	10012
595	14736	9989
596	14757	9962
597	14783	9938
598	14818	9920
599	14840	9893
600	14862	9866
601	14883	9840
602	14901	9810
603	14923	9784
604	14946	9758
605	14969	9732
606	14993	9707
607	15015	9681
608	15044	9659
609	15067	9633
610	15084	9603
611	15109	9578
612	15136	9555
613	15159	9530
614	15184	9505
615	15207	9480
616	15242	9461
617	15266	9436
618	15297	9415
619	15326	9393
620	15353	9370
621	15375	9343
622	15397	9317
623	15419	9291
624	15441	9265
625	15465	9239
626	15492	9216
627	15515	9190
628	15550	9172
629	15572	9146
630	15605	9125
631	15628	9099
632	15646	9071
633	15666	9044
634	15697	9022
635	15726	9000
636	15746	8973
637	15771	8948
638	15794	8922
639	15819	8898
640	15846	8875
641	15888	8860
642	15911	8834
643	15932	8807
644	15959	8783
645	15981	8757
646	16012	8736
647	16034	8709
648	16063	8687
649	16090	8664
650	16118	8640
651	16142	8615
652	16167	8591
653	16189	8564
654	16211	8538
655	16233	8512
656	16262	8489
657	16284	8464
658	16312	8440
659	16337	8416
660	16351	8386
661	16386	8366
662	16409	8340
663	16433	8315
664	16457	8290
665	16480	8265
666	16507	8241
667	16530	8215
668	16553	8190
669	16575	8164
670	16596	8137
671	16616	8110
672	16637	8083
673	16658	8057
674	16678	8030
675	16698	8003
676	16720	7977
677	16740	7950
678	16764	7925
679	16791	7901
680	16814	7876
681	16836	7850
682	16859	7824
683	16884	7800
684	16905	7773
685	16926	7747
686	16948	7722
687	16973	7697
688	16996	7671
689	17016	7645
690	17039	7619
691	17079	7601
692	17104	7577
693	17125	7550
694	17141	7522
695	17164	7497
696	17185	7471
697	17212	7447
698	17234	7421
699	17257	7396
700	17280	7370
701	17301	7344
702	17323	7318
703	17351	7295
704	17372	7269
705	17387	7240
706	17410	7215
707	17442	7193
708	17464	7167
709	17483	7141
710	17506	7115
711	17528	7090
712	17550	7064
713	17570	7037
714	17601	7015
715	17630	6993
716	17646	6965
717	17662	6936
718	17683	6911
719	17706	6885
720	17726	6859
721	17744	6832
722	17768	6807
723	17795	6783
724	17816	6757
725	17838	6732
726	17867	6709
727	17903	6689
728	17930	6665
729	17965	6644
730	17988	6619
731	18011	6594
732	18029	6567
733	18051	6541
734	18071	6515
735	18089	6488
736	18104	6460
737	18117	6431
738	18132	6404
739	18155	6378
740	18179	6354
741	18200	6328
742	18216	6300
743	18235	6274
744	18256	6248
745	18269	6220
746	18282	6192
747	18295	6163
748	18308	6135
749	18329	6109
750	18343	6082
751	18361	6055
752	18381	6029
753	18394	6001
754	18407	5973
755	18426	5947
756	18445	5921
757	18460	5893
758	18477	5867
759	18492	5839
760	18516	5815
761	18531	5788
762	18551	5762
763	18581	5739
764	18610	5716
765	18628	5690
766	18642	5663
767	18657	5636
768	18678	5610
769	18690	5583
770	18706	5556
771	18727	5530
772	18752	5506
773	18774	5481
774	18797	5457
775	18824	5433
776	18843	5408
777	18889	5390
778	18907	5363
779	18928	5338
780	18948	5313
781	18973	5289
782	18986	5261
783	18999	5234
784	19014	5207
785	19044	5185
786	19070	5161
787	19084	5134
788	19105	5109
789	19119	5082
790	19133	5055
791	19155	5030
792	19179	5006
793	19200	4981
794	19219	4956
795	19234	4929
796	19248	4902
797	19270	4877
798	19287	4852
799	19316	4829
800	19339	4804
801	19355	4778
802	19369	4751
803	19390	4726
804	19406	4700
805	19429	4676
806	19448	4651
807	19463	4625
808	19477	4598
809	19494	4572
810	19507	4546
811	19521	4519
812	19545	4495
813	19570	4471
814	19587	4446
815	19604	4420
816	19618	4394
817	19633	4368
818	19651	4342
819	19665	4316
820	19689	4292
821	19717	4269
822	19738	4245
823	19760	4220
824	19781	4195
825	19803	4171
826	19825	4147
827	19847	4123
828	19872	4099
829	19888	4073
830	19910	4049
831	19926	4023
832	19953	4000
833	19985	3977
834	20002	3952
835	20028	3929
836	20054	3905
837	20068	3879
838	20084	3854
839	20099	3828
840	20127	3805
841	20154	3781
842	20182	3758
843	20198	3733
844	20221	3709
845	20241	3684
846	20268	3661
847	20303	3639
848	20331	3616
849	20357	3592
850	20381	3568
851	20405	3544
852	20430	3520
853	20458	3497
854	20485	3474
855	20511	3450
856	20545	3428
857	20565	3403
858	20594	3380
859	20622	3357
860	20656	3334
861	20690	3312
862	20719	3289
863	20745	3265
864	20769	3241
865	20793	3217
866	20816	3193
867	20844	3169
868	20866	3145
869	20904	3123
870	20933	3100
871	20956	3076
872	20983	3052
873	21008	3028
874	21037	3005
875	21066	2982
876	21098	2959
877	21120	2934
878	21142	2910
879	21164	2886
880	21186	2861
881	21210	2837
882	21234	2813
883	21266	2790
884	21296	2767
885	21320	2743
886	21344	2719
887	21369	2695
888	21391	2670
889	21417	2647
890	21445	2623
891	21469	2599
892	21495	2575
893	21519	2551
894	21545	2527
895	21571	2503
896	21594	2479
897	21616	2455
898	21638	2431
899	21657	2406
900	21675	2381
901	21697	2357
902	21724	2333
903	21750	2309
904	21776	2285
905	21801	2261
906	21824	2237
907	21847	2213
908	21870	2189
909	21894	2165
910	21917	2141
911	21940	2117
912	21959	2092
913	21980	2068
914	22003	2044
915	22033	2020
916	22065	1997
917	22088	1973
918	22114	1949
919	22137	1925
920	22159	1900
921	22179	1876
922	22201	1852
923	22223	1827
924	22245	1803
925	22267	1779
926	22289	1755
927	22311	1731
928	22332	1706
929	22354	1682
930	22379	1658
931	22403	1634
932	22432	1610
933	22462	1587
934	22486	1563
935	22517	1539
936	22542	1515
937	22567	1491
938	22590	1467
939	22615	1443
940	22639	1419
941	22662	1395
942	22684	1371
943	22708	1347
944	22731	1323
945	22755	1298
946	22780	1274
947	22805	1250
948	22828	1226
949	22850	1202
950	22878	1178
951	22900	1154
952	22924	1130
953	22947	1106
954	22973	1082
955	22997	1058
956	23012	1033
957	23036	1009
958	23063	986
959	23087	961
960	23114	938
961	23137	913
962	23159	889
963	23181	865
964	23199	841
965	23223	817
966	23239	793
967	23261	768
968	23288	745
969	23310	720
970	23335	696
971	23360	672
972	23379	648
973	23394	624
974	23419	600
975	23447	576
976	23472	552
977	23502	528
978	23530	504
979	23606	481
980	23621	457
981	23644	433
982	23665	409
983	23688	385
984	23710	361
985	23730	336
986	23753	312
987	23779	288
988	23802	264
989	23825	240
990	23840	216
991	23862	192
992	23883	168
993	23910	144
994	23934	120
995	23957	96
996	23984	72
997	24010	48
998	24040	24
999	24063	0
